cell_type	contrast	pathway_name	pathway_source	tier	NES	pvalue	padj_bh	leading_edge_genes	leading_edge_size	n_set_genes	n_panel_genes	dataset
Adipocyte	MBRT_vs_SBRT	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-0.746956574910426	0.778625954198473	0.912165296226017	Mtor,Ace,Ezh2	3	135	5	Mutter_02
Adipocyte	MBRT_vs_SBRT	TypeI_interferon	project	primary	-0.732543097979183	0.789373814041746	0.912165296226017	Ifit1	1	19	7	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-0.6740941595037	0.866894197952218	0.979967354206856	Eng,Bmpr2,Ctnnb1	3	54	15	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	0.717828357014076	0.984313725490196	0.994880546075085	Cd8b1,Cd28,Il1b,Itk,Inhba,Nlrp3,Cd80,Cd8a,Fgr,Fas,Stat4,Itgal,Cd2,Il12a,H2-T23,Il6,Ccr2,Cd40,Inhbb,Acvr2a,Cd79a,Ccl19,Brca1,Lif,Ifng	25	201	100	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	-0.629634557093071	0.912820512820513	0.994880546075085	Pparg,Ldlr,Ctnnb1	3	75	13	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	-0.493144258498229	0.979127134724858	0.994880546075085	Nr3c1	1	194	7	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-0.609468747807893	0.968023255813953	0.994880546075085	Ifngr1,Stat3,Tnfrsf1a,Tlr2,Il4ra,Acvrl1	6	88	54	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	0.70455875927018	0.970099667774086	0.994880546075085	Cdkn1a,Mt2,Ptgs2,Ifi44l,Fas,Cd69,Casp3,Cmklr1,Stat4,Il6,Ifitm2,Cd40	12	205	64	Mutter_02
Adipocyte	MBRT_vs_SBRT	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	-0.44945906094066	0.994880546075085	0.994880546075085	Fzd8,Ctnnb1,Notch1,Dll1,Jag1	5	42	15	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	2.06739804269281	2.14122266956132e-06	0.000111343578817189	Col5a3,Col3a1,Col1a1,Col5a1,Col1a2,Dcn,Col6a2,Acta2,Cxcl12,Col4a1,Col6a3,Serpinh1,Mfap5,Col5a2,Lum,Pdgfrb,Col12a1,Bgn,Dst	19	206	72	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	2.15655655183295	1.95657034144502e-05	0.000508708288775706	Col4a1,Col15a1,Pparg,Apoe,Sorbs1,Stat5a,Lep,Lifr,Vegfb,Fabp4	10	200	19	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-1.77347314294703	0.00143251283973173	0.0162058736219149	Cdkn1a,Ifi44l,Casp3,Ifitm2,Fpr1,H2-M3,Cd38,Oasl1,Mt2,Ptgs2,Cxcl9,Fas,Ciita,Bst2,Ifitm3,H2-D1,Jak2,Nlrc5	18	205	64	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	1.81535750330607	0.00155825707903028	0.0162058736219149	Col3a1,Col1a1,Col6a2,Igfbp7,Col6a3,Col15a1,Apod,Sorbs1,Igf1,Cfd,Gsn,Mb	12	201	38	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	1.88192758942883	0.00121159974317779	0.0162058736219149	Col3a1,Col1a1,Col1a2,Col5a2,Tgfbr2,Pparg,Cav1,Pdgfrb,Adgrl2,Fyn,Rxra,Igfbp5,Ldlr,Nr3c1	14	144	32	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-1.89265316592402	0.00308548938141998	0.0267409079723065	Casp3,Junb,Fgf18,H2-M3,Cxcl1,H2-Q1,Rxrb,Atf3,Epcam	9	158	23	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	-1.64708074023027	0.0362907766831349	0.235890048440377	Gata3,Hspb1,Efna5,Ephb4,Brca1,Cx3cl1	6	44	10	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	1.57132139600533	0.0336162704214592	0.235890048440377	Dst,Plekhg2,Top2a,Abl1,Gsn,Nusap1	6	199	11	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	-1.46711190202276	0.0416993893739801	0.240929805271885	Cdkn1a,Rack1,Il1a,Bax,Fas,Sat1,Tm4sf1,Atf3,Pdgfa,Inhbb,Itgb4,Lif	12	199	38	Mutter_02
Adipocyte	SBRT_vs_Ctrl	TypeI_interferon	project	primary	-1.55918979483101	0.0673350265080432	0.350142137841825	Mx1,Oasl1,Ifitm3,Oas2,Stat1,Ifitm1	6	19	7	Mutter_02
Adipocyte	SBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	-1.42918581187208	0.0919540229885057	0.359838098968534	Cdkn1a,Bax,Chek2,Atr,Brca1	5	18	10	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.14691134670851	0.159159159159159	0.359838098968534	H2-T23,Cd28,Cd80,Itgal,H2-M3,H2-DMb1,Itk,Cd8a,Cd79a,Il12a,Cd47,Cd8b1,Inhba,Cxcl9,Fas,Tlr1,Nlrp3,Jak2,Il12rb1,Inhbb,Cd2,Cd3g,Lif,Brca1,Itgb2,Cd40,Tap2	27	201	100	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	1.30974712302731	0.152329749103943	0.359838098968534	Col3a1,Pf4,Col5a2,Lum,Fgfr1	5	36	19	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	-1.29729219966403	0.0993350428294053	0.359838098968534	Cdkn1a,Casp3,Hspb1,Il1a,Cflar,Bax,Cd38,Ptk2,Fas,Lgals3,Sat1,Bcl2l1,Ifitm3,Clu,Atf3,Cd2,Erbb2,Cd69	18	160	63	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	1.41837422038284	0.0944741532976827	0.359838098968534	Ar,Rxra	2	112	5	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	1.31981873858125	0.128249566724437	0.359838098968534	Pf4,Apoc1,Vwf,Pdgfb,Mmp9,Fyn,Cfd,Gsn	8	139	28	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.33684243686364	0.116161616161616	0.359838098968534	Cxcl12,Xbp1,Cav1,Top2a,Ccnd1,Fabp5,Dusp2,Fgfr3,Areg,Fos,Pgr,Dhrs2,Tnnc1	13	206	32	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.3332343065698	0.143382352941176	0.359838098968534	Col5a1,Dcn,Stmn1,Ldha	4	200	18	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.26570270798319	0.147540983606557	0.359838098968534	Ifi44l,Ifitm2,Oasl1,Cd47,Bst2,Ifitm3	6	100	23	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	-1.31071546843295	0.120087336244541	0.359838098968534	Ifi44l,Egf,Cd80	3	202	18	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-1.40907257863933	0.108597285067873	0.359838098968534	Rack1,Hsp90ab1,Tyms	3	201	9	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	exploratory	1.31270781578592	0.148745519713262	0.359838098968534	Dll1,Notch3,Fzd7,Ccnd1	4	32	12	Mutter_02
Adipocyte	SBRT_vs_Ctrl	TypeII_interferon	project	primary	-1.43689979319898	0.0954545454545455	0.359838098968534	Cxcl9,Ciita,H2-Eb1,Stat1,H2-Aa,Cxcl10,H2-Ab1	7	17	8	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	1.21495752725955	0.232558139534884	0.501204819277108	Selenop,Arid5b,Lifr,Ccnd1	4	112	16	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	1.17747441981305	0.240963855421687	0.501204819277108	Cxcl12,Xbp1,Ar,Ccnd1,Areg,Aqp3,Fos,Pgr,Dhrs2,Thsd4	10	200	30	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	1.20177071483127	0.269598470363289	0.539196940726577	Top2a,Msh2	2	102	3	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-1.08913266590684	0.301587301587302	0.568913480885312	Spp1,Sox9,Slpi,Inhba,Ptgs2,Pigr,Cxcr4,Il33,Lif,Igf2,Etv4,Dusp6,Itgb2,Cmklr1,Scg5,Tnfrsf1b	16	203	49	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.1464859269229	0.306338028169014	0.568913480885312	Xbp1,Vegfa	2	113	6	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	-1.07367448057538	0.356234096692112	0.571703428846286	Gata3,Casp3,Fn1,Cxcl1,Lamp2,Lgals3,Hspa1a,Mmp12,Clu,Jak2,Gzmk	11	196	42	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	1.07747987477421	0.350174216027875	0.571703428846286	Ezh2,Stmn1,Top2a,Abl1,Pttg1,Ccnd1,Nusap1,Mki67	8	198	22	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	-1.08609521684898	0.332506203473945	0.571703428846286	Cdkn1a,Mt1,Mt2,Rbpj,Inha,Plac8,Cxcr4,Efna1,Atf3,Pgf,Tgfb3	11	200	39	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-1.10395362477452	0.36281179138322	0.571703428846286	Junb	1	48	5	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	-1.05021535906644	0.34180790960452	0.571703428846286	Cdkn1a,Cd80,Il1a,Junb,Cflar,Il23a,Cxcl1,Inhba,Ptgs2,Sat1,Efna1,Atf3,Cd83,Cd69,Lif	15	199	74	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	-1.05535615191357	0.374717832957111	0.573097862169699	Cdkn1a	1	105	16	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	1.03147906308562	0.410909090909091	0.610493506493507	Serpinh1,Xbp1,Ldha,Igfbp5,Ldlr	5	201	14	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	1.03401572346402	0.4349376114082	0.6112636700872	Ezh2,Mtor	2	135	5	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-1.01428393117065	0.428251121076233	0.6112636700872	Tgfbr1,Junb,Hdac1,Acvr1,Apc,Smad3	6	54	15	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	-0.888784302469538	0.614512471655329	0.819349962207105	Tyms	1	150	5	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	0.88699295419917	0.602941176470588	0.819349962207105	Dnmt1,Ezh2,Stmn1,Top2a,Pttg1,Mki67,Hmgb2,Pcna,Msh2	9	200	18	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	-0.871747019003185	0.647058823529412	0.841176470588236	Lamp2,Cd63	2	96	9	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	0.80892141622249	0.705340699815838	0.894578448546916	Ldha,Glud1	2	199	4	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	-0.745424419067279	0.767391304347826	0.950103519668737	Celsr1	1	36	4	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	0.789431456684566	0.814449917898194	0.95565394616628	Cd34,Vwf,Mmp9,Myl9,Actg2,Pecam1,Syk,Col16a1,Itga2,Vcan,Cdh11,Vcam1,Itgb1,Cd274,Tnfrsf11b	15	199	38	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	0.646709760177133	0.895795246800731	0.95565394616628	Pparg,Fabp5,Ldlr,Ctnnb1	4	75	13	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	0.656624529454102	0.892416225749559	0.95565394616628	Ldha,Glul,Cd36,S100a10,Mif	5	157	10	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	0.807665589979131	0.799043062200957	0.95565394616628	Spry4,Xbp1,Il4ra,Cd48,Itga6,Col6a1,Tnfrsf9,Cst7,Sell,Cd81,Ifngr1,Csf1,Irf4,Il10,Ahr,Igf2r,Icos	17	199	58	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-0.761500684153688	0.915760869565217	0.95565394616628	Il1r2,Cd38,Pdgfc,Cxcl1,Il18r1,Cxcl9,Fas	7	88	54	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	-0.765041392884496	0.934097421203438	0.95565394616628	Cdkn1a,Il1a,Fpr1,Il18r1,Inhba,Cxcl9,Bst2,Tlr1,Nlrp3,Msr1,Cd69,Lif,Cd40,Cx3cl1,Cmklr1,Tnfrsf1b,Rela,Csf3r,Csf3,Best1,Acvr1b,Ifnar1,Tnfsf15,Lyn,Cxcl5	25	201	85	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	exploratory	-0.617174562007901	0.9	0.95565394616628	Sst,Iapp,Gcg	3	40	4	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	-0.659184712098674	0.910313901345291	0.95565394616628	Rbpj,Wnt5b,Tcf7	3	42	15	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	0.597385045881638	0.937275985663083	0.95565394616628	Apoe,Reg1,Igf1,Tnfrsf1a,Tgfb2,Ptges3	6	203	19	Mutter_02
Adipocyte	SBRT_vs_Ctrl	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	-0.481532826995555	0.992890995260663	0.992890995260663	Lamp2	1	194	7	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	1.6333151292963	0.0307345125271165	0.345763265930061	Pf4,Col3a1	2	36	6	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.82021470151733	0.0085206555194328	0.345763265930061	B2m,Ifi27,Ifitm1,Sell,Bst2	5	100	17	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-1.59614222494959	0.0271162792567629	0.345763265930061	Hsp90ab1,Tyms,H2az1,Ppia	4	201	9	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-1.47185827799615	0.0240294764372626	0.345763265930061	Junb,Fes,Sod1	3	48	3	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	-1.42720419903332	0.0740740740740741	0.37037037037037	Hmgb2,Msh2,H2az1	3	200	14	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	1.40457854802204	0.0709812108559499	0.37037037037037	Col3a1,Col1a2,Mfap5,Mmp14,Jun,Tpm2,Col1a1,Bgn,Sat1,Dcn,Cd44,Itgb5,Vegfa	13	206	28	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-1.36238635227606	0.0707635009310987	0.37037037037037	B2m,Ifi27,Ciita,H2-D1,Nlrc5,Nfkb1,Bst2,H2-Aa,Tnfaip6,H2-Eb1,Il15,Ifnar2,Gzma,Cxcl9,Ifitm2	15	205	42	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	1.42374425237166	0.0691964285714286	0.37037037037037	Col3a1,Col1a2,Col1a1,Igf1r,Myc	5	144	12	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	1.48991518492109	0.0652173913043478	0.37037037037037	Arg1,Ptges3	2	203	6	Mutter_02
DC	MBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	-1.33859648302922	0.149446494464945	0.624899079606007	Parp1,Bax	2	18	6	Mutter_02
DC	MBRT_vs_Ctrl	TypeII_interferon	project	primary	-1.3229080380778	0.152753108348135	0.624899079606007	Ciita,H2-Aa,H2-Eb1,H2-Ab1,Cxcl9,Cd74	6	17	8	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	1.14007441738756	0.228571428571429	0.641163793103448	Pf4,Hif1a,Il2rb,Il1b,Stat1,Tlr2,Cd3e,Ccl11,Gzmb,Cxcr3	10	201	50	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.15547652712573	0.254310344827586	0.641163793103448	Il1b,Lgals3,Jun,Ier3,Bgn,Sat1,Ddit3,Cd14,Krt18,Sqstm1,Dcn,Cd44,Clu,Anxa1	14	160	35	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	1.22252861156368	0.235294117647059	0.641163793103448	Fabp5,Lgals3	2	75	9	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	1.23468904570784	0.195329087048832	0.641163793103448	Jun,Efna1,Ier3,Vhl,Bgn,Ddit3,Tgfb3,Dcn,Ndrg1,Vegfa,Mt2	11	200	22	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	1.21172462256909	0.231732776617954	0.641163793103448	Pf4,Il1b,Stat1,Tlr2,Jun,Il4ra,Cd14,Ifngr2	8	88	24	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	1.22614246295424	0.192477876106195	0.641163793103448	Col3a1,Tpm2,Col1a1,Igfbp7,Cryab,Clu,Itgb5	7	201	16	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	1.15385241668018	0.256465517241379	0.641163793103448	Il1b,Dusp2,Tlr2,Jun,Efna1,Ier3,Sat1,Myc,Ifngr2,Sqstm1,Cd44	11	199	35	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	1.09184214768309	0.336980306345733	0.737628384687208	Lgals3,C1qc,Mmp14,Gzmb,Ltf,Lyn,Lamp2,C1qa,Clu,Fcer1g	10	196	20	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	-1.14073841429318	0.325884543761639	0.737628384687208	Tyms	1	150	4	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.11657649938785	0.344226579520697	0.737628384687208	Hsp90b1,Vegfa,Ccl2,Atf3	4	113	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	-1.08862708916985	0.379439252336449	0.74238114587566	B2m,Myl12a,Akt1,Krt8,Ccnd1	5	112	7	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.08683748745501	0.365044247787611	0.74238114587566	Fabp5,Dusp2,Ltf	3	206	13	Mutter_02
DC	MBRT_vs_Ctrl	TypeI_interferon	project	primary	-1.06385628163142	0.419889502762431	0.787292817679558	Ifitm1	1	19	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	1.01716079762798	0.442764578833693	0.796976241900648	Hif1a,Abl1,Pttg1,Myc	4	198	14	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	-1.01512570726387	0.493482309124767	0.822470515207945	Bax,Atp5e	2	199	4	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	0.994718283073405	0.484444444444445	0.822470515207945	Mmp14,H2-Q1,Lyn,Sqstm1,Nfkbia,Tap1,Btg1,Atf3	8	158	11	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	0.932309107561989	0.560869565217391	0.826133909287257	Il2rb	1	44	6	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-0.907924152926133	0.555350553505535	0.826133909287257	H2az1	1	157	6	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	0.906894283647354	0.587473002159827	0.826133909287257	Arg1,Il1b	2	203	14	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	-0.938474871387645	0.541436464088398	0.826133909287257	Plekhg2	1	199	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	0.893873000626795	0.577342047930283	0.826133909287257	Myc,Ppard,Rbpj,Trp53,Ctnnb1	5	42	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	0.913866346696631	0.606986899563319	0.827709408495435	Hif1a,Il2rb,Il1b,Tlr2,Mmp14,Cd48,Il4ra,Myc,Cd14,Ifngr2,Lyn	11	201	38	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	0.852570224325184	0.683035714285714	0.904017857142857	Pf4,Mmp14,Lamp2,C1qa,Clu,Anxa1,Timp1	7	139	12	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	0.83156355747749	0.724425887265136	0.914855072463768	Il2rb,Tnfrsf18,Cd48,Il4ra,Igf1r,Myc,Cd44,Ndrg1	8	199	24	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	-0.812329256203226	0.731884057971015	0.914855072463768	Ppia,Slc2a1,Cd9	3	201	11	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	-0.777190381385143	0.762430939226519	0.927280872032253	Sod1,Col4a1,Vegfb	3	200	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	0.686255122018516	0.882222222222222	0.968292682926829	Igf1r,Myc,Krt18,Cd44,Dhrs2	5	200	11	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	-0.687204985875136	0.877289377289377	0.968292682926829	Slc2a1,Akt1,Arf1	3	105	10	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	-0.698244868092069	0.843462246777164	0.968292682926829	Sod1,Arf1	2	96	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-0.705666693503791	0.83609576427256	0.968292682926829	Junb	1	54	5	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	-0.636833894418404	0.923214285714286	0.981539730830712	Ppia,Sod1	2	200	9	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	exploratory	0.572498243261995	0.937915742793792	0.981539730830712	Fzd7,Ppard,Ccnd1	3	32	3	Mutter_02
DC	MBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	-0.436013608113049	0.998168498168498	0.998168498168498	Mmp9	1	199	10	Mutter_02
