sample_id	cell_type	pathway_name	pathway_source	tier	score_type	mean	sd	median	n_cells	condition	treatment	timepoint_h	dataset	slide_id	n_set_genes	n_panel_genes	panel_coverage_frac
sam0002	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0209590793293477	0.308175139551955	-0.135407203639601	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	44	10	0.2273
sam0003	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0218351055814639	0.314799320955163	-0.130875614501142	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	44	10	0.2273
sam0004	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0394193829055545	0.293116367859617	-0.136628705518349	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	44	10	0.2273
sam0005	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0472271615920805	0.291673018868653	-0.152490965400052	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	44	10	0.2273
sam0006	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0266699523663183	0.314879702645976	-0.134538362684865	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	44	10	0.2273
sam0007	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0381598120188346	0.302229779915642	-0.134538362684865	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	44	10	0.2273
sam0008	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0351049049905707	0.29738414484967	-0.136628705518349	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	44	10	0.2273
sam0001	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0257128554650648	0.0469871726947713	0	1393	Control	NT	0	Mutter_01	sld0002	44	10	0.2273
sam0002	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0297211767764102	0.049234951198133	0	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	44	10	0.2273
sam0003	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0296596124182331	0.050630144380266	0	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	44	10	0.2273
sam0004	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0256392341215143	0.0471305474437282	0	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	44	10	0.2273
sam0005	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.024548403643977	0.0465318942263031	0	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	44	10	0.2273
sam0006	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0306422673562633	0.0507513238624317	0	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	44	10	0.2273
sam0007	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.025000854137687	0.0483233541062403	0	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	44	10	0.2273
sam0008	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0262038891595542	0.0471714294146824	0	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	44	10	0.2273
sam0001	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.043126034712012	0.146325549814433	0.0338167557831817	1393	Control	NT	0	Mutter_01	sld0002	161	65	0.4037
sam0002	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0423962897578522	0.144014057582687	0.0300072815654323	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	161	65	0.4037
sam0003	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0503593129399171	0.146632358204963	0.0357910427972248	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	161	65	0.4037
sam0004	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0356022101698397	0.139521161622704	0.02287117847146	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	161	65	0.4037
sam0005	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0128235528937845	0.13034999011426	0.00186344999992827	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	161	65	0.4037
sam0006	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0503923831311751	0.148405045820338	0.0364802659759971	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	161	65	0.4037
sam0007	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0510784798509833	0.145542925003405	0.0392697166392653	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	161	65	0.4037
sam0008	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0122568093213352	0.13405219939013	0.000663484458264363	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	161	65	0.4037
sam0001	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0612390341765372	0.03583801987126	0.0553398058252427	1393	Control	NT	0	Mutter_01	sld0002	161	65	0.4037
sam0002	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0582774315354434	0.0354273176924807	0.0544062733383122	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	161	65	0.4037
sam0003	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0617393311194655	0.0360815303144582	0.055563853622106	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	161	65	0.4037
sam0004	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0565949767995436	0.0343402601678341	0.053547423450336	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	161	65	0.4037
sam0005	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0477060197116738	0.0311115132940578	0.0384615384615384	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	161	65	0.4037
sam0006	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0618602984679513	0.0372061044351121	0.0553398058252427	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	161	65	0.4037
sam0007	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0598513483301066	0.0357194743109636	0.0546303211351755	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	161	65	0.4037
sam0008	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	UCell	0.0486896310773403	0.0319190999348521	0.0481702763256161	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	161	65	0.4037
sam0001	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	0.00878365656184178	0.432977249840462	-0.144526802406236	1393	Control	NT	0	Mutter_01	sld0002	111	6	0.0541
sam0002	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	0.0479482785414106	0.475268240893286	-0.143795458581531	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	111	6	0.0541
sam0003	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	-0.0108574418720005	0.410542307144851	-0.148871011495049	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	111	6	0.0541
sam0004	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	-0.0218167809898343	0.404709159712532	-0.150867091655699	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	111	6	0.0541
sam0005	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	-0.00336006008525473	0.419703688866021	-0.146148508627543	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	111	6	0.0541
sam0006	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	-0.00216198979255427	0.42499561915579	-0.149849035682664	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	111	6	0.0541
sam0007	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	0.0151269027117822	0.429222242637396	-0.140760374225755	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	111	6	0.0541
sam0008	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	AMS	0.0133416966024427	0.445589920674893	-0.147023298727575	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	111	6	0.0541
sam0001	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0353808575672613	0.0679051622469636	0	1393	Control	NT	0	Mutter_01	sld0002	111	6	0.0541
sam0002	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0408749373852062	0.0761862977343455	0	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	111	6	0.0541
sam0003	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0314551276815428	0.0652963340890882	0	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	111	6	0.0541
sam0004	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0292836172560166	0.0637510201278547	0	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	111	6	0.0541
sam0005	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0306709655603042	0.0662830777023915	0	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	111	6	0.0541
sam0006	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0343120438569939	0.067170700344505	0	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	111	6	0.0541
sam0007	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0324656491607579	0.0671708719607777	0	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	111	6	0.0541
sam0008	Adipocyte	HALLMARK_BILE_ACID_METABOLISM	hallmark	exploratory	UCell	0.0340750175251523	0.0706414438994997	0	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	111	6	0.0541
sam0001	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.0588360115886573	0.332880594597723	-0.154197893308373	1393	Control	NT	0	Mutter_01	sld0002	71	13	0.1831
sam0002	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.0866690461719505	0.30468225034885	-0.176703865941456	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	71	13	0.1831
sam0003	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.0675916978923672	0.333816963150691	-0.155415152527122	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	71	13	0.1831
sam0004	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.0680684694686234	0.319632645208601	-0.156768030880282	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	71	13	0.1831
sam0005	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.0627040597742348	0.297741970205904	-0.158875895918273	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	71	13	0.1831
sam0006	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.057635934365398	0.334024846565006	-0.151134654361041	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	71	13	0.1831
sam0007	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.0580443793091961	0.340542019215101	-0.149728022973136	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	71	13	0.1831
sam0008	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	AMS	-0.100659053307584	0.289688607557651	-0.186737838016815	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	71	13	0.1831
sam0001	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0494175879825056	0.0585089534599875	0.0548598688133571	1393	Control	NT	0	Mutter_01	sld0002	71	13	0.1831
sam0002	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0385653197960257	0.0509659932855268	0	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	71	13	0.1831
sam0003	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0462953861880516	0.0561439302973046	0	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	71	13	0.1831
sam0004	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.043243781517919	0.0539887705537609	0	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	71	13	0.1831
sam0005	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0352862293704505	0.0491270228610068	0	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	71	13	0.1831
sam0006	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0469655743253554	0.0562036231027419	0.0163983303518187	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	71	13	0.1831
sam0007	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0468515585535286	0.0582964089140587	0	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	71	13	0.1831
sam0008	Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	exploratory	UCell	0.0322808633567642	0.0478726123952832	0	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	71	13	0.1831
sam0001	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	0.02114869456881	0.233562807598385	-0.00806204324741436	1393	Control	NT	0	Mutter_01	sld0002	134	28	0.209
sam0002	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	0.0243275447321108	0.222120112672042	0.00257251509451664	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	134	28	0.209
sam0003	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	0.00112662070512201	0.221045088714403	-0.0223712432646607	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	134	28	0.209
sam0004	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	0.0123418147408227	0.221157602658614	-0.00568365338305241	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	134	28	0.209
sam0005	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	0.00211860250311483	0.208782354678326	-0.0181913380324363	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	134	28	0.209
sam0006	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	-0.00184113086175541	0.214431180903777	-0.0213619440682218	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	134	28	0.209
sam0007	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	-0.000471567926686756	0.210692772490296	-0.0165692432500723	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	134	28	0.209
sam0008	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	AMS	0.00320988598186308	0.21262414723366	-0.021359743776176	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	134	28	0.209
sam0001	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.051037394919504	0.043657489868173	0.036302175191064	1393	Control	NT	0	Mutter_01	sld0002	134	28	0.209
sam0002	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0480753556384497	0.0415727481693484	0.036302175191064	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	134	28	0.209
sam0003	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0461486876830792	0.0406358488036905	0.0357142857142857	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	134	28	0.209
sam0004	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0469299720116444	0.0407796493013974	0.0361552028218695	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	134	28	0.209
sam0005	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0396881337865575	0.0378239395797973	0.0351263962375074	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	134	28	0.209
sam0006	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0451485869319669	0.0397501241258355	0.0357142857142857	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	134	28	0.209
sam0007	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0450334572769109	0.0387454740098019	0.0358612580834803	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	134	28	0.209
sam0008	Adipocyte	HALLMARK_COAGULATION	hallmark	exploratory	UCell	0.0416618444963117	0.038601638037949	0.0354203409758965	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	134	28	0.209
sam0001	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	-0.00398422592129089	0.179612206514059	-0.0180892950657134	1393	Control	NT	0	Mutter_01	sld0002	185	38	0.2054
sam0002	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	-0.0121856043714886	0.178883651844584	-0.039532191544093	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	185	38	0.2054
sam0003	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	-0.0219708275526671	0.176674010815923	-0.0418060757207938	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	185	38	0.2054
sam0004	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	0.00298694676783022	0.186609521354943	-0.0177981138412469	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	185	38	0.2054
sam0005	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	-0.0178201807911826	0.16706516987101	-0.033039519976866	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	185	38	0.2054
sam0006	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	-0.0343583355988176	0.168685717480843	-0.0481789375939971	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	185	38	0.2054
sam0007	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	-0.00861708593153207	0.177284191942239	-0.0252173495571794	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	185	38	0.2054
sam0008	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	AMS	0.00210294758104373	0.175004372318757	-0.0161452039755381	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	185	38	0.2054
sam0001	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0454945838294704	0.035465720877803	0.0472103004291845	1393	Control	NT	0	Mutter_01	sld0002	185	38	0.2054
sam0002	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0411768292317257	0.0350359407060078	0.0281228823130788	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	185	38	0.2054
sam0003	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0419633073800682	0.0342766295862183	0.0294782019426249	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	185	38	0.2054
sam0004	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0445369358179815	0.0364646873191449	0.03026880505986	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	185	38	0.2054
sam0005	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0376408131220335	0.0323570186150021	0.0277840524056924	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	185	38	0.2054
sam0006	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0400234307740387	0.0332045643920071	0.0282358256155409	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	185	38	0.2054
sam0007	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.042406253462036	0.0348676919885765	0.0298170318500113	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	185	38	0.2054
sam0008	Adipocyte	HALLMARK_COMPLEMENT	hallmark	exploratory	UCell	0.0416829935046076	0.0341253886284184	0.0284617122204653	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	185	38	0.2054
sam0001	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	-0.010896631757409	0.545264569744483	-0.213287178095757	1393	Control	NT	0	Mutter_01	sld0002	148	5	0.0338
sam0002	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	0.0513354707896351	0.58770594497322	-0.198494681993399	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	148	5	0.0338
sam0003	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	0.0386058250286078	0.58132879298372	-0.196298448456254	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	148	5	0.0338
sam0004	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	-0.00487940994812502	0.526953202812771	-0.199277212124956	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	148	5	0.0338
sam0005	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	0.0597798665348451	0.561905442412551	-0.184181764637726	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	148	5	0.0338
sam0006	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	0.0906263586901116	0.595328902548422	-0.185121449710502	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	148	5	0.0338
sam0007	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	0.0262565804232348	0.571425123390298	-0.194864678170058	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	148	5	0.0338
sam0008	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	AMS	0.0324014908880947	0.538253306517773	-0.183361997439171	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	148	5	0.0338
sam0001	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0502895789365733	0.0887565720033476	0	1393	Control	NT	0	Mutter_01	sld0002	148	5	0.0338
sam0002	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0585922771530597	0.0964016063483501	0	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	148	5	0.0338
sam0003	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0576643907470975	0.0951994466808237	0	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	148	5	0.0338
sam0004	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0481376881251692	0.0862278281736208	0	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	148	5	0.0338
sam0005	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0509142833127535	0.0914254473410305	0	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	148	5	0.0338
sam0006	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0647294324428336	0.0984729942860107	0	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	148	5	0.0338
sam0007	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0524304391552129	0.0938548467833289	0	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	148	5	0.0338
sam0008	Adipocyte	HALLMARK_DNA_REPAIR	hallmark	exploratory	UCell	0.0476882945196586	0.0879799780209326	0	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	148	5	0.0338
sam0001	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0114286423035539	0.285627856463408	-0.050795614275353	1393	Control	NT	0	Mutter_01	sld0002	199	20	0.1005
sam0002	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.00795745444924821	0.273142983254967	-0.0541524332215259	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	199	20	0.1005
sam0003	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0365156136424478	0.278613095762031	-0.0824622347278209	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	199	20	0.1005
sam0004	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0632724253062477	0.249766321051383	-0.11994324055783	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	199	20	0.1005
sam0005	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0388468246962696	0.241556559983432	-0.0993071873476125	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	199	20	0.1005
sam0006	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0164054208485957	0.277964736614337	-0.0650145821084986	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	199	20	0.1005
sam0007	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0367026842159538	0.261388568724447	-0.0814732953763742	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	199	20	0.1005
sam0008	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	AMS	-0.0205091576796465	0.254349189182428	-0.069188968016461	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	199	20	0.1005
sam0001	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0493729318190269	0.0507486389038838	0.0454183266932271	1393	Control	NT	0	Mutter_01	sld0002	199	20	0.1005
sam0002	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0465007227726263	0.0487518311769483	0.0446215139442231	678	MBRT_1h	MBRT	1	Mutter_01	sld0004	199	20	0.1005
sam0003	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0452329874640632	0.0481725922794829	0.0446215139442231	3003	MBRT_4h	MBRT	4	Mutter_01	sld0004	199	20	0.1005
sam0004	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0384860952621625	0.0429804549744237	0.0428286852589641	3027	MBRT_day2	MBRT	48	Mutter_01	sld0001	199	20	0.1005
sam0005	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0369327587175918	0.0416107279763657	0.0430278884462152	3757	MBRT_day6	MBRT	144	Mutter_01	sld0001	199	20	0.1005
sam0006	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0476230296537304	0.0483207564837658	0.0450199203187252	2618	SBRT_4h	SBRT	4	Mutter_01	sld0004	199	20	0.1005
sam0007	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.0430709011089401	0.0462878100664685	0.0444223107569721	1570	SBRT_day2	SBRT	48	Mutter_01	sld0002	199	20	0.1005
sam0008	Adipocyte	HALLMARK_E2F_TARGETS	hallmark	exploratory	UCell	0.040282887289148	0.0439739011864986	0.0444223107569721	3185	SBRT_day6	SBRT	144	Mutter_01	sld0002	199	20	0.1005
sam0001	Adipocyte	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	hallmark	exploratory	AMS	0.0538034242308579	0.162482913625534	0.0315743784360748	1393	Control	NT	0	Mutter_01	sld0002	242	81	0.3347
