"","a","b","B.cell","Blood.endothelial","BM.Neutrophil","CD8.T.cell","Colon.Treg.Nrplo","Dendritic","DN2a","DN2b","DN3","DN4","Fibroblastic.reticular","GC_centroblasts","GC_centrocyes","gdT","ILC","ISP","Ly6Chi.blood.monocytes","Ly6Clo.blood.monocytes","Lymphatic.endothelial","Macrophage","Memory.B","Microglia","NK","NKT","PerC.macrophage","Pericyte","Plasma","Plasmablast","small.peritoneal.macs","Spleen.CD4Act.48hrs","Spleen.LN.Naive.CD4","Spleen.Naive.CD4","Spleen.Naive.CD8","spleen.red.pulp.macs","Spleen.Treg","Stem.Prog","Thio.induced.Peritoneal.Neutrophil","Thymic.4.8.CD3lo.DP","Thymic.CD4SP","Thymic.CD8SP","Thymic.preT.DN1","tumor_epithelial"
"Pdgfd",0.0382659769175295,0.0111147256560399,0.01436439416493,0.0505018721877852,0.0331369661266568,0.0225088630738701,0.0182544209925841,0.017559748427673,0.00245700245700246,0.005,0.0147637795275591,0.00967117988394584,0.0276940694310511,0.0112540192926045,0.0128865979381443,0.0194915809473891,0.0240756373459396,0.00537634408602151,0.0146945088940449,0.0229719506517691,0.0246648024664802,0.0137254086428482,0.0262424143021158,0.0259259259259259,0.00935550935550936,0.0198481631602651,0.0187025534851622,0.0193631669535284,0.0189902732746642,0.0209125475285171,0.0141370508541135,0.0136125654450262,0.0028328611898017,0.0143038779402416,0.0078125,0.0214033460564335,0.0212367270455965,0.0279094115054,0.0199623352165725,0.0362350603430642,0.0146229371213704,0.0193905817174515,0.025916958120348,0.0485700043616425
"Pdgfra",0.0754150601013796,0.0224463240078074,0.0276123846382852,0.0369088449073346,0.0544918998527246,0.0557871970389529,0.0299486594409584,0.0364779874213836,0.0245700245700246,0.0125,0.0265748031496063,0.0154738878143133,0.139283992285439,0.00803858520900321,0.0128865979381443,0.0372469370372797,0.0447070741178457,0.0268817204301075,0.0283946525245829,0.0338250698324022,0.0570015057001506,0.0362683525350414,0.0311628669837625,0.0322751322751323,0.0280665280665281,0.0341311201183813,0.0285024154589372,0.0547840713503364,0.0226956924502084,0.0329531051964512,0.0333791478499902,0.0308900523560209,0.0226628895184136,0.027972027972028,0.0078125,0.0385973673884351,0.0206121174266084,0.0478565131143928,0.031638418079096,0.0587358639431928,0.0217255065803217,0.0241752707126668,0.0402355543598481,0.0944710989262052
"Pdgfrb",0.0533505510269434,0.0185426154847105,0.0251562965168205,0.0701047795852868,0.0443053510063819,0.0338580570358313,0.0165430690245294,0.0467421383647799,0.0294840294840295,0.0125,0.0167322834645669,0.00580270793036751,0.0893502892960463,0.00643086816720257,0.0141752577319588,0.0258140601454498,0.0604423434070572,0.021505376344086,0.0348027842227378,0.0682611731843575,0.0311178031117803,0.0244561826727114,0.0369033951123503,0.0273809523809524,0.0187110187110187,0.0325870166634498,0.0458937198067633,0.076631200125176,0.0430754979157017,0.0304182509505703,0.0396622815629295,0.00785340314136126,0.0056657223796034,0.0176414494596313,0.0078125,0.0598223522277316,0.014366021236727,0.0466993608111087,0.0314500941619586,0.0577131001431869,0.0359306454982244,0.034248300176278,0.10444504229815,0.0692358817787193
"Pds5a",0.108716197041924,0.0805139882888744,0.0384787139029473,0.0481419716182625,0.0449189985272459,0.056244286383197,0.0405019965772961,0.0494088050314465,0.00982800982800983,0.035,0.0413385826771654,0.034816247582205,0.0470106075216972,0.0466237942122186,0.0425257731958763,0.0638799711721156,0.0489616748269458,0.0268817204301075,0.0449674069163628,0.0519378491620112,0.0813795081379508,0.0581458220687934,0.0364113498441857,0.0371693121693122,0.0291060291060291,0.0467091295116773,0.0435472739820566,0.049816147707714,0.0444650301065308,0.0253485424588086,0.0465344590614569,0.0329842931937173,0.0339943342776204,0.0788302606484425,0.0078125,0.053900759818785,0.0249843847595253,0.0756419440158695,0.0325800376647834,0.0575669910289004,0.0294547733444746,0.0453286325862503,0.0681254297073506,0.155523708642283
"Pecam1",0.049432310772427,0.0151810887009326,0.029398630544805,0.136119064850068,0.03240058910162,0.028930410934469,0.020250998288648,0.0375849056603774,0.0417690417690418,0.0175,0.00590551181102362,0.00967117988394584,0.022872468659595,0.0160771704180064,0.0244845360824742,0.0285494332699993,0.0364004727334121,0.010752688172043,0.0303833830515965,0.0452310288640596,0.0282498028249803,0.0202137836376492,0.0260783992127276,0.0239417989417989,0.0249480249480249,0.0448433378369684,0.0454106280193237,0.0275582850884056,0.0287169986104678,0.0190114068441065,0.0280777537796976,0.0214659685863874,0.0028328611898017,0.0154164017800381,0.0234375,0.041522491349481,0.0131168019987508,0.0356099845713026,0.02015065913371,0.0270301861430116,0.0123250470022979,0.0209015361369932,0.0480674378979464,0.0659854196523148
"Pf4",0.0920304815660464,0.0178377792235957,0.0291009228937184,0.0421950221830654,0.0679921453117329,0.0232223683917144,0.0399315459212778,0.0765786163522013,0.0368550368550369,0.01,0.0137795275590551,0.00676982591876209,0.0367948408871745,0.0562700964630225,0.0180412371134021,0.038409880102208,0.094918115819686,0.010752688172043,0.0968953706772732,0.114699720670391,0.0576468057646806,0.0476646009233457,0.0605215679842546,0.071957671957672,0.025987525987526,0.0450041819468571,0.424154589371981,0.0504811453606634,0.0217693376563224,0.026615969581749,0.204005497741999,0.0361256544502618,0.0708215297450425,0.0203432930705658,0.0078125,0.281204294938109,0.0362273579013117,0.0700903680846374,0.0627118644067797,0.0353876274802022,0.0135784416127011,0.0241752707126668,0.0581711655157983,0.123434481899184
"Pfn1",0.383365312769298,0.636141834743006,0.255433164632331,0.232308612063812,0.195630829651448,0.224553501750318,0.389903023388477,0.498415094339623,0.13022113022113,0.3075,0.191929133858268,0.500967117988395,0.161342815814851,0.323151125401929,1.03994845360825,0.517935530367556,0.326422421070404,0.145161290322581,0.635730858468677,0.383278049348231,0.483688248368825,0.359855259327039,0.144333278661637,0.177910052910053,0.312889812889813,0.612912565141865,0.672601794340925,0.496303395399781,0.325150532654007,0.288973384030418,0.81759277439623,0.524083769633508,0.201133144475921,0.294342021614749,0.1640625,0.467377733385653,0.227982510930668,0.328025126735728,0.233145009416196,0.143742146635107,0.264884060998538,0.47771342231176,0.308821331420201,0.797952105011735
"Pgf",0.0644049351602834,0.0208197787898504,0.0307383149746948,0.0459393977533747,0.0336278841433481,0.0222078530179045,0.0191100969766115,0.0361761006289308,0.0245700245700246,0.01,0.0147637795275591,0.0193423597678917,0.0324855351976856,0.0192926045016077,0.0219072164948454,0.0221450566730001,0.0476447746074624,0.0161290322580645,0.0330350237542813,0.0395135009310987,0.0410841041084104,0.0321091377947843,0.0211579465310809,0.0325396825396825,0.0187110187110187,0.031203757318407,0.0519668737060041,0.0354404631513065,0.0194534506716072,0.0228136882129278,0.0292558413508737,0.0303664921465969,0.0141643059490085,0.020184361093452,0,0.0445189597973817,0.0374765771392879,0.0451013885827639,0.0510357815442561,0.0376961514859297,0.0160852308335074,0.0221606648199446,0.0524317699458942,0.0790807319251459
"Pgr",0.0463159429420908,0.030958577315116,0.0325245608812146,0.031370944904188,0.0591556210112911,0.0391090102343419,0.0171135196805476,0.0367798742138365,0.00982800982800983,0.0025,0.0659448818897638,0.0377176015473888,0.0468297974927676,0.0160771704180064,0.0167525773195876,0.026567516215685,0.0268445044740841,0.032258064516129,0.02861562258314,0.0320210661080075,0.0299706029970603,0.0248721041467371,0.0518287682466787,0.0375661375661376,0.0478170478170478,0.0277295245448112,0.0249827467218772,0.025250352057581,0.0187586845761927,0.023447401774398,0.0341645395641076,0.00680628272251309,0.084985835694051,0.0422759059122695,0.0234375,0.0352085042628331,0.0474703310430981,0.0368084637425612,0.0186440677966102,0.0673855235089565,0.0188009191560476,0.0219088390833543,0.0490837891967836,0.0608449124556047
"Phlda2",0.215625577647546,0.0729776621123401,0.0490473355165228,0.0572039898052295,0.0538782523318606,0.0317955807264376,0.0798630918425556,0.0568553459119497,0.027027027027027,0.035,0.015748031496063,0.0309477756286267,0.0404713114754098,0.0241157556270096,0.0695876288659794,0.0793422000917251,0.0586189431031572,0.043010752688172,0.0563473649320517,0.0721892458100559,0.129346812934681,0.0727862579544982,0.0434639986878793,0.0243386243386243,0.0322245322245322,0.0755002251817538,0.0526570048309179,0.0529259896729776,0.0569708198239926,0.0583016476552598,0.038287846063224,0.0324607329842932,0.0396600566572238,0.0437062937062937,0.0234375,0.0718438982627617,0.0599625234228607,0.164467158915583,0.0519774011299435,0.0760059612518629,0.0643409233340297,0.04507680684966,0.0641198098825217,0.276652750950215
"Pigr",0.0393776636874155,0.00981348948167426,0.0183834474545996,0.0147887102356754,0.023073146784487,0.0120292537180316,0.0285225328009127,0.0151446540880503,0.0171990171990172,0.005,0.00688976377952756,0.00580270793036751,0.0126868370298939,0.0160771704180064,0.0206185567010309,0.0159536133132412,0.021610670268445,0.010752688172043,0.0135896586012595,0.0275256052141527,0.0262422026242203,0.0142661065590816,0.0413318025258324,0.0251322751322751,0.025987525987526,0.0225181753844174,0.0186335403726708,0.0153927397903302,0.0220009263547939,0.0101394169835234,0.0129589632829374,0.0115183246073298,0.0368271954674221,0.0855054036872219,0.0625,0.0181571719045411,0.00624609618988132,0.0253333700683271,0.0169491525423729,0.0213611525086935,0.0313348652600794,0.0183832787710904,0.0180252892117299,0.050460049431948
"Plac8",0.0997367879802448,0.0206029060941227,0.0963828520392974,0.0345804096787389,0.0843151693667158,0.0328658387032041,0.0504848830576155,0.114817610062893,0.14987714987715,0.085,0.00492125984251968,0.0367504835589942,0.0522540983606557,0.0707395498392283,0.179123711340206,0.0486306754897464,0.0728684788114131,0.00537634408602151,0.208264280190034,0.116343691806331,0.0789417078941708,0.0771950255791707,0.0624897490569132,0.0535714285714286,0.0415800415800416,0.122949237598919,0.0956521739130435,0.133019089344391,0.0880037054191755,0.0602027883396705,0.0655802081288042,0.0476439790575916,0.0113314447592068,0.013986013986014,0.0234375,0.0937109834837513,0.0168644597126796,0.0810282124752039,0.072316384180791,0.0251015458344292,0.0127428452057656,0.087383530596827,0.135294293486384,0.145356927742123
"Plac9",0.0610334261040716,0.0577965734114075,0.0271658231616553,0.0635285233315503,0.0358370152184585,0.0376262569956967,0.0319452367370223,0.0341132075471698,0.0319410319410319,0.0225,0.0295275590551181,0.00773694390715667,0.119063404050145,0.022508038585209,0.0193298969072165,0.0290735766232064,0.0364004727334121,0.043010752688172,0.0244171914705557,0.0407210195530726,0.0370689037068904,0.0310277419623175,0.0311628669837625,0.0316137566137566,0.0311850311850312,0.0375088464260439,0.0294685990338164,0.0314309184791113,0.0280222325150533,0.0373891001267427,0.0331827999214608,0.0219895287958115,0.0254957507082153,0.0238397965670693,0.0234375,0.0399172403952485,0.0256089943785134,0.044150870619352,0.024105461393597,0.0439788434002513,0.0330060580739503,0.0277008310249307,0.0446895644635758,0.0764325918541134
"Plekhg2",0.169059700443373,0.0467902841032314,0.0445817207502233,0.103615367672509,0.0589101620029455,0.0379049700104796,0.0630347974900171,0.0708427672955975,0.00491400491400491,0.025,0.0541338582677165,0.0319148936170213,0.0644286403085824,0.0594855305466238,0.0734536082474227,0.0823068859333028,0.0598683099780517,0.032258064516129,0.0637498618937134,0.0986819134078212,0.099017709901771,0.061764338892817,0.0624897490569132,0.0526455026455026,0.0426195426195426,0.0845396641574986,0.0696342305037957,0.0768267876701612,0.0775822139879574,0.0424588086185044,0.0459454152758688,0.074869109947644,0.0141643059490085,0.0376668785759695,0.09375,0.0733421324867121,0.0412242348532167,0.104667180956579,0.0453860640301318,0.0848309517547705,0.11196991852935,0.0934273482749937,0.0866290018832392,0.217427877126301
"Pnoc",0.229478704819826,0.0408805031446541,0.0584995534385234,0.0524841886661842,0.0758468335787923,0.0337688688711008,0.0878494010268112,0.0573584905660377,0.0565110565110565,0.0325,0.0364173228346457,0.0319148936170213,0.0440875120540019,0.0369774919614148,0.0360824742268041,0.0845344951844329,0.0648320108053351,0.0268817204301075,0.058888520605458,0.0767719972067039,0.158170215817022,0.0761552218941064,0.066754141381007,0.0593915343915344,0.0311850311850312,0.0730875635334234,0.0567977915804003,0.0593217023939916,0.0697081982399259,0.0449936628643853,0.034949931278225,0.0523560209424084,0.0396600566572238,0.0314685314685315,0.03125,0.0678486069988942,0.0455965021861337,0.128994930570862,0.0564971751412429,0.0715934660004091,0.0712345936912471,0.0589272223621254,0.100379637102801,0.292375433568031
"Pou5f1",0.0972556697327005,0.0258078507915853,0.0323757070556713,0.0424782102514081,0.0391507118311242,0.0228767642533836,0.0444951511694238,0.0446792452830189,0.00737100737100737,0.0025,0.00885826771653543,0.0251450676982592,0.0294117647058824,0.0498392282958199,0.0141752577319588,0.039998689641617,0.0415330069221678,0.032258064516129,0.0291680477295326,0.0580772811918063,0.0520542052054205,0.0287817660025787,0.0288666557323274,0.0414021164021164,0.0239085239085239,0.0807115743421476,0.0320220841959972,0.0326044437490221,0.039138490041686,0.0430925221799747,0.0259179265658747,0.0371727748691099,0.0198300283286119,0.0251112523839797,0.0078125,0.0439482039025434,0.0368519675202998,0.0567142384835795,0.0263653483992467,0.0248385494287134,0.0359306454982244,0.0473432384789726,0.0623262487669267,0.11913514860739
"Ppara",0.049817626093137,0.0346454131424854,0.0288032152426317,0.036468330134357,0.0408689248895434,0.0457423799861758,0.0308043354249857,0.0356729559748428,0.0171990171990172,0.025,0.0226377952755906,0.011605415860735,0.0349867405978785,0.045016077170418,0.0154639175257732,0.0281235667955186,0.0456525409420902,0.00537634408602151,0.0254115567340625,0.0453474162011173,0.0400803040080304,0.0297799775402404,0.0318189273413154,0.055026455026455,0.0176715176715177,0.0407257286238178,0.0302967563837129,0.0294359255202629,0.0296433534043539,0.026615969581749,0.0217946200667583,0.025130890052356,0.0113314447592068,0.0322631913541004,0.0625,0.0407733742375058,0.0743285446595878,0.0442197487326427,0.0323917137476459,0.0412319920516642,0.0476289951953207,0.027952656761521,0.041371476399725,0.067158909173988
"Ppard",0.133050942330273,0.102960312296682,0.0398183983328372,0.0499984267329537,0.0381688757977418,0.0550402461593347,0.0442099258414147,0.0601761006289308,0.0245700245700246,0.0225,0.0374015748031496,0.0164410058027079,0.0446299421407907,0.0289389067524116,0.0373711340206186,0.0638472122125401,0.0682424447070741,0.0376344086021505,0.0616506463374213,0.0755499301675978,0.096508209650821,0.055858253961652,0.0321469575200918,0.0476190476190476,0.0166320166320166,0.0591262947950846,0.0639061421670117,0.0517720231575653,0.0500231588698472,0.0228136882129278,0.0437855880620459,0.0246073298429319,0.0311614730878187,0.046567069294342,0.015625,0.0601434024185781,0.0412242348532167,0.0811659687017853,0.0414312617702448,0.0680576254346746,0.0752036766241905,0.0370183832787711,0.0700983469345051,0.17823540407502
"Pparg",0.0703382704028368,0.0186510518325743,0.0201696933611194,0.040558824454863,0.0338733431516937,0.0261098352248657,0.0339418140330861,0.0295345911949686,0.0171990171990172,0.01,0.0078740157480315,0.02321083172147,0.0274831243972999,0.0257234726688103,0.0115979381443299,0.0278942540784905,0.0284653047442175,0,0.0193348801237432,0.0483298417132216,0.0359934035993404,0.0294888325084224,0.0328030178776447,0.0285714285714286,0.0124740124740125,0.0326191854854275,0.0247066942719117,0.0228250664997653,0.0287169986104678,0.0392902408111534,0.0229727076379344,0.0282722513089005,0.0056657223796034,0.0187539732994278,0.0078125,0.0383833339278707,0.023735165521549,0.0454044522812431,0.0229755178907721,0.0370240495602116,0.015249634426572,0.0350037773860489,0.0451080620572146,0.0894759798118263
"Ppia",2.57868893858647,1.88207547169811,1.44246799642751,0.775683584531638,0.714162984781541,0.367209971236817,1.75784369652025,0.969911949685535,1.16216216216216,2.1725,1.23622047244094,2.65377176015474,0.480261571841851,1.35209003215434,2.19072164948454,2.78313568761056,1.00638190106365,1.41397849462366,1.96685449121644,1.1067999301676,3.12497311249731,1.65549224306451,0.449729375102509,0.562566137566138,0.742203742203742,1.28215273756675,1.38385093167702,1.70110311375372,1.3740157480315,0.865652724968314,1.10445709797762,1.53455497382199,1.06232294617564,0.851557533375715,0.9375,1.04459030428424,0.960024984384759,2.29315902578797,0.597175141242938,0.672774027643844,1.18299561311886,1.34349030470914,1.62693928795624,4.79482626124161
"Prf1",0.0941991819859881,0.0285187594881804,0.0323757070556713,0.0403071017274472,0.0483554246440844,0.0756873062944547,0.0670279520821449,0.0388427672955975,0.0147420147420147,0.0125,0.0334645669291339,0.0135396518375242,0.0377290260366442,0.0401929260450161,0.0154639175257732,0.0426194064076525,0.0468006078001013,0.0161290322580645,0.0270688321732405,0.0504975558659218,0.0465333046533305,0.0350205881129643,0.0309988518943743,0.0361111111111111,0.152806652806653,0.102200347423277,0.0331262939958592,0.038315600062588,0.0504863362667902,0.0386565272496831,0.0365207147064598,0.0586387434554974,0.0368271954674221,0.0149396058486968,0.046875,0.0507259301537474,0.0118675827607745,0.0551851443685255,0.0233521657250471,0.0684375091318196,0.0327971589722164,0.0851170989675145,0.0686336053567692,0.115822377302843
